角度(2θ),强度
16.42991107,1555
16.44304135,1606
16.45617164,1542
16.46930192,1554
16.4824322,1568
16.49556248,1659
16.50869277,1520
16.52182305,1538
16.53495333,1546
16.54808361,1514
16.5612139,1459
16.57434418,1488
16.58747446,1559
16.60060474,1549
16.61373503,1478
16.62686531,1502
16.63999559,1468
16.65312588,1496
16.66625616,1489
16.67938644,1573
16.69251672,1560
16.70564701,1475
16.71877729,1513
16.73190757,1392
16.74503785,1495
16.75816814,1548
16.77129842,1517
16.7844287,1565
16.79755898,1512
16.81068927,1496
16.82381955,1493
16.83694983,1466
16.85008012,1519
16.8632104,1547
16.87634068,1462
16.88947096,1545
16.90260125,1454
16.91573153,1503
16.92886181,1488
16.94199209,1533
16.95512238,1488
16.96825266,1422
16.98138294,1411
16.99451322,1413
17.00764351,1475
17.02077379,1449
17.03390407,1461
17.04703436,1478
17.06016464,1505
17.07329492,1477
17.0864252,1418
17.09955549,1468
17.11268577,1474
17.12581605,1405
17.13894633,1432
17.15207662,1453
17.1652069,1433
17.17833718,1440
17.19146747,1423
17.20459775,1423
17.21772803,1450
17.23085831,1419
17.2439886,1415
17.25711888,1451
17.27024916,1352
17.28337944,1469
17.29650973,1396
17.30964001,1389
17.32277029,1354
17.33590057,1411
17.34903086,1351
17.36216114,1309
17.37529142,1454
17.38842171,1489
17.40155199,1419
17.41468227,1491
17.42781255,1392
17.44094284,1445
17.45407312,1357
17.4672034,1365
17.48033368,1369
17.49346397,1405
17.50659425,1399
17.51972453,1433
17.53285481,1402
17.5459851,1470
17.55911538,1488
17.57224566,1441
17.58537595,1356
17.59850623,1298
17.61163651,1329
17.62476679,1396
17.63789708,1407
17.65102736,1341
17.66415764,1308
17.67728792,1428
17.69041821,1357
17.70354849,1325
17.71667877,1392
17.72980905,1325
17.74293934,1319
17.75606962,1349
17.7691999,1407
17.78233019,1323
17.79546047,1336
17.80859075,1387
17.82172103,1311
17.83485132,1365
17.8479816,1316
17.86111188,1422
17.87424216,1312
17.88737245,1387
17.90050273,1423
17.91363301,1360
17.92676329,1341
17.93989358,1354
17.95302386,1376
17.96615414,1377
17.97928443,1338
17.99241471,1343
18.00554499,1369
18.01867527,1269
18.03180556,1358
18.04493584,1350
18.05806612,1363
18.0711964,1374
18.08432669,1386
18.09745697,1415
18.11058725,1325
18.12371754,1393
18.13684782,1330
18.1499781,1363
18.16310838,1364
18.17623867,1384
18.18936895,1342
18.20249923,1348
18.21562951,1373
18.2287598,1293
18.24189008,1396
18.25502036,1297
18.26815064,1264
18.28128093,1327
18.29441121,1293
18.30754149,1321
18.32067178,1278
18.33380206,1319
18.34693234,1305
18.36006262,1331
18.37319291,1268
18.38632319,1328
18.39945347,1346
18.41258375,1352
18.42571404,1308
18.43884432,1336
18.4519746,1370
18.46510488,1322
18.47823517,1267
18.49136545,1295
18.50449573,1306
18.51762602,1299
18.5307563,1375
18.54388658,1233
18.55701686,1338
18.57014715,1271
18.58327743,1263
18.59640771,1243
18.60953799,1293
18.62266828,1361
18.63579856,1325
18.64892884,1322
18.66205912,1320
18.67518941,1312
18.68831969,1293
18.70144997,1346
18.71458026,1317
18.72771054,1327
18.74084082,1208
18.7539711,1367
18.76710139,1410
18.78023167,1325
18.79336195,1265
18.80649223,1303
18.81962252,1288
18.8327528,1246
18.84588308,1274
18.85901337,1304
18.87214365,1265
18.88527393,1213
18.89840421,1292
18.9115345,1330
18.92466478,1319
18.93779506,1285
18.95092534,1332
18.96405563,1294
18.97718591,1286
18.99031619,1257
19.00344647,1299
19.01657676,1253
19.02970704,1302
19.04283732,1320
19.05596761,1227
19.06909789,1315
19.08222817,1274
19.09535845,1282
19.10848874,1310
19.12161902,1258
19.1347493,1283
19.14787958,1261
19.16100987,1294
19.17414015,1377
19.18727043,1302
19.20040071,1270
19.213531,1229
19.22666128,1263
19.23979156,1255
19.25292185,1301
19.26605213,1299
19.27918241,1274
19.29231269,1304
19.30544298,1258
19.31857326,1298
19.33170354,1215
19.34483382,1212
19.35796411,1283
19.37109439,1223
19.38422467,1262
19.39735495,1264
19.41048524,1276
19.42361552,1222
19.4367458,1227
19.44987609,1270
19.46300637,1252
19.47613665,1202
19.48926693,1190
19.50239722,1225
19.5155275,1222
19.52865778,1230
19.54178806,1218
19.55491835,1249
19.56804863,1241
19.58117891,1246
19.59430919,1171
19.60743948,1205
19.62056976,1209
19.63370004,1195
19.64683033,1247
19.65996061,1216
19.67309089,1183
19.68622117,1203
19.69935146,1269
19.71248174,1169
19.72561202,1220
19.7387423,1215
19.75187259,1219
19.76500287,1215
19.77813315,1173
19.79126344,1157
19.80439372,1221
19.817524,1245
19.83065428,1207
19.84378457,1130
19.85691485,1208
19.87004513,1188
19.88317541,1180
19.8963057,1198
19.90943598,1234
19.92256626,1192
19.93569654,1223
19.94882683,1227
19.96195711,1200
19.97508739,1207
19.98821768,1164
20.00134796,1172
20.01447824,1188
20.02760852,1205
20.04073881,1170
20.05386909,1188
20.06699937,1154
20.08012965,1200
20.09325994,1170
20.10639022,1172
20.1195205,1175
20.13265078,1156
20.14578107,1156
20.15891135,1227
20.17204163,1183
20.18517192,1158
20.1983022,1217
20.21143248,1152
20.22456276,1192
20.23769305,1199
20.25082333,1217
20.26395361,1137
20.27708389,1188
20.29021418,1210
20.30334446,1176
20.31647474,1177
20.32960502,1153
20.34273531,1201
20.35586559,1164
20.36899587,1169
20.38212616,1138
20.39525644,1207
20.40838672,1158
20.421517,1212
20.43464729,1256
20.44777757,1192
20.46090785,1183
20.47403813,1211
20.48716842,1212
20.5002987,1178
20.51342898,1139
20.52655927,1138
20.53968955,1140
20.55281983,1150
20.56595011,1129
20.5790804,1113
20.59221068,1141
20.60534096,1188
20.61847124,1142
20.63160153,1126
20.64473181,1163
20.65786209,1113
20.67099237,1187
20.68412266,1194
20.69725294,1185
20.71038322,1183
20.72351351,1145
20.73664379,1070
20.74977407,1177
20.76290435,1156
20.77603464,1144
20.78916492,1101
20.8022952,1173
20.81542548,1108
20.82855577,1131
20.84168605,1149
20.85481633,1153
20.86794661,1129
20.8810769,1180
20.89420718,1106
20.90733746,1105
20.92046775,1152
20.93359803,1237
20.94672831,1129
20.95985859,1151
20.97298888,1131
20.98611916,1091
20.99924944,1148
21.01237972,1144
21.02551001,1106
21.03864029,1132
21.05177057,1115
21.06490085,1150
21.07803114,1195
21.09116142,1091
21.1042917,1169
21.11742199,1171
21.13055227,1117
21.14368255,1101
21.15681283,1152
21.16994312,1101
21.1830734,1146
21.19620368,1145
21.20933396,1182
21.22246425,1108
21.23559453,1148
21.24872481,1068
21.26185509,1162
21.27498538,1157
21.28811566,1185
21.30124594,1184
21.31437623,1119
21.32750651,1145
21.34063679,1172
21.35376707,1134
21.36689736,1095
21.38002764,1184
21.39315792,1099
21.4062882,1151
21.41941849,1080
21.43254877,1129
21.44567905,1143
21.45880934,1138
21.47193962,1106
21.4850699,1134
21.49820018,1120
21.51133047,1075
21.52446075,1105
21.53759103,1131
21.55072131,1084
21.5638516,1094
21.57698188,1125
21.59011216,1113
21.60324244,1127
21.61637273,1178
21.62950301,1163
21.64263329,1069
21.65576358,1173
21.66889386,1107
21.68202414,1146
21.69515442,1114
21.70828471,1085
21.72141499,1072
21.73454527,1121
21.74767555,1144
21.76080584,1146
21.77393612,1162
21.7870664,1059
21.80019668,1094
21.81332697,1158
21.82645725,1122
21.83958753,1117
21.85271782,1102
21.8658481,1095
21.87897838,1092
21.89210866,1066
21.90523895,1151
21.91836923,1156
21.93149951,1051
21.94462979,1091
21.95776008,1122
21.97089036,1093
21.98402064,1095
21.99715092,1077
22.01028121,1108
22.02341149,1075
22.03654177,1078
22.04967206,1133
22.06280234,1082
22.07593262,1119
22.0890629,1012
22.10219319,1070
22.11532347,1092
22.12845375,1054
22.14158403,1096
22.15471432,1119
22.1678446,1053
22.18097488,1078
22.19410517,1137
22.20723545,1062
22.22036573,1109
22.23349601,1059
22.2466263,1095
22.25975658,1087
22.27288686,1116
22.28601714,1090
22.29914743,1120
22.31227771,1080
22.32540799,1114
22.33853827,1096
22.35166856,1033
22.36479884,1059
22.37792912,1081
22.39105941,1114
22.40418969,1089
22.41731997,1086
22.43045025,1107
22.44358054,1059
22.45671082,1035
22.4698411,1074
22.48297138,1128
22.49610167,1150
22.50923195,1106
22.52236223,1107
22.53549251,1052
22.5486228,1037
22.56175308,1083
22.57488336,1084
22.58801365,1051
22.60114393,1093
22.61427421,1026
22.62740449,1110
22.64053478,1045
22.65366506,1122
22.66679534,1111
22.67992562,1090
22.69305591,1100
22.70618619,1119
22.71931647,1068
22.73244675,1105
22.74557704,1029
22.75870732,1074
22.7718376,1005
22.78496789,1036
22.79809817,1068
22.81122845,1080
22.82435873,1130
22.83748902,1071
22.8506193,1128
22.86374958,1164
22.87687986,1133
22.89001015,1066
22.90314043,1084
22.91627071,1126
22.929401,1077
22.94253128,1087
22.95566156,1082
22.96879184,1113
22.98192213,1102
22.99505241,1152
23.00818269,1050
23.02131297,1135
23.03444326,1129
23.04757354,1051
23.06070382,1082
23.0738341,1104
23.08696439,1063
23.10009467,1087
23.11322495,1108
23.12635524,1101
23.13948552,1097
23.1526158,1082
23.16574608,1086
23.17887637,1060
23.19200665,1131
23.20513693,1062
23.21826721,1022
23.2313975,1083
23.24452778,1038
23.25765806,1058
23.27078834,1101
23.28391863,1029
23.29704891,1086
23.31017919,1043
23.32330948,1051
23.33643976,1084
23.34957004,1026
23.36270032,1037
23.37583061,959
23.38896089,1000
23.40209117,1024
23.41522145,1076
23.42835174,1042
23.44148202,1106
23.4546123,939
23.46774258,1129
23.48087287,1058
23.49400315,1043
23.50713343,1045
23.52026372,1046
23.533394,1011
23.54652428,1023
23.55965456,1050
23.57278485,1003
23.58591513,1069
23.59904541,1016
23.61217569,1081
23.62530598,987
23.63843626,972
23.65156654,992
23.66469682,1007
23.67782711,1006
23.69095739,1062
23.70408767,1004
23.71721796,955
23.73034824,1016
23.74347852,1013
23.7566088,1010
23.76973909,999
23.78286937,1010
23.79599965,1039
23.80912993,1019
23.82226022,987
23.8353905,1004
23.84852078,1008
23.86165107,988
23.87478135,1054
23.88791163,985
23.90104191,973
23.9141722,947
23.92730248,1038
23.94043276,1011
23.95356304,942
23.96669333,999
23.97982361,982
23.99295389,982
24.00608417,988
24.01921446,968
24.03234474,956
24.04547502,989
24.05860531,995
24.07173559,987
24.08486587,1038
24.09799615,994
24.11112644,901
24.12425672,927
24.137387,896
24.15051728,989
24.16364757,953
24.17677785,976
24.18990813,923
24.20303841,969
24.2161687,973
24.22929898,1034
24.24242926,1007
24.25555955,1039
24.26868983,990
24.28182011,968
24.29495039,985
24.30808068,959
24.32121096,952
24.33434124,951
24.34747152,967
24.36060181,925
24.37373209,976
24.38686237,897
24.39999265,963
24.41312294,995
24.42625322,942
24.4393835,948
24.45251379,1004
24.46564407,905
24.47877435,936
24.49190463,926
24.50503492,938
24.5181652,976
24.53129548,918
24.54442576,966
24.55755605,1000
24.57068633,1008
24.58381661,1000
24.5969469,977
24.61007718,1010
24.62320746,971
24.63633774,952
24.64946803,956
24.66259831,966
24.67572859,985
24.68885887,923
24.70198916,927
24.71511944,953
24.72824972,960
24.74138,898
24.75451029,923
24.76764057,1010
24.78077085,1012
24.79390114,979
24.80703142,963
24.8201617,1007
24.83329198,961
24.84642227,927
24.85955255,940
24.87268283,966
24.88581311,982
24.8989434,940
24.91207368,947
24.92520396,985
24.93833424,988
24.95146453,958
24.96459481,959
24.97772509,1020
24.99085538,974
25.00398566,1019
25.01711594,955
25.03024622,981
25.04337651,967
25.05650679,983
25.06963707,984
25.08276735,1010
25.09589764,1016
25.10902792,963
25.1221582,934
25.13528848,943
25.14841877,1013
25.16154905,1029
25.17467933,1008
25.18780962,972
25.2009399,975
25.21407018,1001
25.22720046,1019
25.24033075,1019
25.25346103,1052
25.26659131,1000
25.27972159,1035
25.29285188,963
25.30598216,986
25.31911244,964
25.33224272,1019
25.34537301,988
25.35850329,995
25.37163357,949
25.38476386,1018
25.39789414,1073
25.41102442,1003
25.4241547,1052
25.43728499,1053
25.45041527,1056
25.46354555,1038
25.47667583,1080
